原句,分词,词频,关键词(TF-IDF),关键词(TextRank),关键词(我们的方法)
,贯彻,1.0,行动计划,行动计划,不断
,行动计划,1.0,大幅度提高,大幅度提高,科学技术
,组织,1.0,纲要,纲要,组织
,纲要,1.0,社会化,社会化,开展
,科学技术,1.0,创新型,创新型,创新型
,科协,1.0,工作,工作,力度
,社会化,1.0,贯彻,贯彻,进一步
,深入,1.0,普及,普及,科普
,格局,1.0,科学技术,科学技术,全国
,普及,1.0,,,
,推动,1.0,,,
,形成,1.0,,,
,开展,1.0,,,
,建设,1.0,,,
,建功立业,1.0,,,
,大幅度提高,1.0,,,
,国家,1.0,,,
,各级,1.0,,,
,力度,1.0,,,
,创新型,1.0,,,
,全国,1.0,,,
,不断,1.0,,,
,,,,,
各级党委和政府要为科协组织和广大科技工作者扎实深入开展科普工作提供有力支持和有效保障。,组织,1.0,科协,科协,科技
,科普,1.0,各级党委,各级党委,工作者
,科技,1.0,深入开展,深入开展,工作
,科协,1.0,科普,科普,支持
,深入开展,1.0,扎实,扎实,广大
,有效,1.0,工作者,工作者,组织
,有力,1.0,有力,有力,提供
,政府,1.0,广大,广大,保障
,支持,1.0,保障,保障,政府
,提供,1.0,科技,科技,科普
,扎实,1.0,有效,有效,科协
,广大,1.0,支持,支持,有效
,工作者,1.0,组织,组织,有力
,工作,1.0,提供,提供,各级党委
,各级党委,1.0,政府,政府,深入开展
,保障,1.0,,,
,,,,,
在抗美援朝战争中，为和平而战、为正义而战的志愿军全体将士，坚持从战争中学习战争，在血与火的洗礼中，迅速改善了装备、提高了技术水平，催生了我军由单一兵种作战过渡到现代诸军兵种联合作战，创造了依靠劣势装备打赢现代战争的一系列新经验、新战术、新战法。同时，还在战争中培养出一大批适应现代战争需要的军事人才，促进了我国军事思想和军事科学技术向现代化方向迈进，使我军建设进入一个新的发展阶段。,战争,3.0,而战,而战,发展
,军事,3.0,现代战争,现代战争,建设
,装备,2.0,军事,军事,我国
,而战,2.0,战争,战争,人才
,现代战争,2.0,我军,我军,坚持
,我军,2.0,装备,装备,提高
,需要,1.0,血与火,血与火,促进
,阶段,1.0,抗美援朝战争,抗美援朝战争,科学技术
,适应,1.0,军兵种,军兵种,需要
,进入,1.0,联合作战,联合作战,创造
,迈进,1.0,打赢,打赢,现代化
,过渡,1.0,战法,战法,现代
,迅速,1.0,洗礼,洗礼,培养
,血与火,1.0,迈进,迈进,一个
,联合作战,1.0,劣势,劣势,方向
,经验,1.0,,,
,科学技术,1.0,,,
,现代化,1.0,,,
,现代,1.0,,,
,洗礼,1.0,,,
,正义,1.0,,,
,方向,1.0,,,
,改善,1.0,,,
,提高,1.0,,,
,抗美援朝战争,1.0,,,
,技术水平,1.0,,,
,打赢,1.0,,,
,战法,1.0,,,
,战术,1.0,,,
,我国,1.0,,,
,思想,1.0,,,
,志愿军,1.0,,,
,建设,1.0,,,
,将士,1.0,,,
,学习,1.0,,,
,培养,1.0,,,
,坚持,1.0,,,
,和平,1.0,,,
,同时,1.0,,,
,发展,1.0,,,
,单一,1.0,,,
,劣势,1.0,,,
,创造,1.0,,,
,军兵种,1.0,,,
,兵种,1.0,,,
,全体,1.0,,,
,催生,1.0,,,
,促进,1.0,,,
,依靠,1.0,,,
,作战,1.0,,,
,人才,1.0,,,
,一系列,1.0,,,
,一大批,1.0,,,
,一个,1.0,,,
,,,,,
我们要坚持不懈地把我军革命化、现代化、正规化建设推向前进。要大力弘扬我军光荣传统，大力培育当代革命军人核心价值观，把全军干部战士的智慧和力量凝聚到中国特色军事变革上来，凝聚到实现我军现代化跨越式发展上来，凝聚到提高以打赢信息化条件下局部战争为核心的完成多样化军事任务的能力上来，更好地履行新世纪新阶段我军历史使命。,我军,4.0,我军,我军,发展
,凝聚,3.0,凝聚,凝聚,建设
,上来,3.0,上来,上来,我们
,现代化,2.0,大力,大力,中国
,核心,2.0,现代化,现代化,实现
,大力,2.0,核心,核心,提高
,军事,2.0,干部战士,干部战士,能力
,革命化,1.0,军事,军事,变革
,革命军人,1.0,革命军人,革命军人,现代化
,阶段,1.0,光荣传统,光荣传统,培育
,跨越式,1.0,革命化,革命化,力量
,能力,1.0,局部战争,局部战争,大力
,特色,1.0,正规化,正规化,更好
,正规化,1.0,打赢,打赢,智慧
,条件,1.0,坚持不懈,坚持不懈,弘扬
,更好,1.0,,,
,智慧,1.0,,,
,新世纪,1.0,,,
,提高,1.0,,,
,推向,1.0,,,
,打赢,1.0,,,
,我们,1.0,,,
,当代,1.0,,,
,弘扬,1.0,,,
,建设,1.0,,,
,干部战士,1.0,,,
,履行,1.0,,,
,局部战争,1.0,,,
,实现,1.0,,,
,完成,1.0,,,
,多样化,1.0,,,
,培育,1.0,,,
,坚持不懈,1.0,,,
,变革,1.0,,,
,发展,1.0,,,
,历史使命,1.0,,,
,力量,1.0,,,
,前进,1.0,,,
,全军,1.0,,,
,光荣传统,1.0,,,
,信息化,1.0,,,
,任务,1.0,,,
,价值观,1.0,,,
,中国,1.0,,,
,,,,,
当前，我们在改革和发展中遇到很多这样那样的矛盾和问题，有的还比较突出。比如，经济发展方式粗放、资源约束加剧、环境压力增大、自主创新能力不强、保障和改善民生任务繁重等矛盾和问题，正在日益显现出来。又比如，在对外开放中涉及的贸易摩擦、贸易保护主义、技术封锁问题，以及涉及国家主权、安全和长远发展的种种矛盾和斗争，也越来越多。,问题,3.0,矛盾,矛盾,发展
,矛盾,3.0,问题,问题,技术
,发展,3.0,涉及,涉及,经济
,贸易,2.0,比如,比如,我们
,涉及,2.0,环境压力,环境压力,自主
,比如,2.0,贸易,贸易,资源
,长远,1.0,发展,发展,问题
,那样,1.0,显现出来,显现出来,创新能力
,遇到,1.0,比较突出,比较突出,改革
,这样,1.0,国家主权,国家主权,安全
,越来越,1.0,粗放,粗放,保障
,资源,1.0,繁重,繁重,方式
,自主,1.0,创新能力,创新能力,当前
,经济,1.0,对外开放,对外开放,正在
,约束,1.0,封锁,封锁,任务
,繁重,1.0,,,
,粗放,1.0,,,
,种种,1.0,,,
,环境压力,1.0,,,
,民生,1.0,,,
,比较突出,1.0,,,
,正在,1.0,,,
,显现出来,1.0,,,
,日益,1.0,,,
,方式,1.0,,,
,斗争,1.0,,,
,改革,1.0,,,
,改善,1.0,,,
,摩擦,1.0,,,
,技术,1.0,,,
,我们,1.0,,,
,很多,1.0,,,
,当前,1.0,,,
,封锁,1.0,,,
,对外开放,1.0,,,
,安全,1.0,,,
,增大,1.0,,,
,国家主权,1.0,,,
,加剧,1.0,,,
,创新能力,1.0,,,
,保障,1.0,,,
,保护主义,1.0,,,
,任务,1.0,,,
,以及,1.0,,,
,,,,,
人类社会已进入21世纪第二个十年。综合判断国内外形势，这十年既是我国经济社会发展的重要战略机遇期，也是科学技术发展的重要战略机遇期。面对世界新一轮科技革命和产业革命的新形势，我们只有奋力抢占国际经济科技制高点、积极培育新的经济增长点，才能在综合国力竞争中赢得主动。,重要,2.0,机遇期,机遇期,科技
,经济,2.0,十年,十年,发展
,科技,2.0,21,21,经济
,机遇期,2.0,科技,科技,我国
,战略,2.0,战略,战略,我们
,形势,2.0,形势,形势,世界
,发展,2.0,综合国力,综合国力,战略
,十年,2.0,产业革命,产业革命,国际
,革命,1.0,制高点,制高点,重要
,面对,1.0,奋力,奋力,社会
,进入,1.0,抢占,抢占,人类
,赢得,1.0,重要,重要,科学技术
,综合国力,1.0,增长点,增长点,积极
,综合,1.0,经济社会,经济社会,革命
,经济社会,1.0,新一轮,新一轮,培育
,第二个,1.0,,,
,竞争,1.0,,,
,积极,1.0,,,
,科学技术,1.0,,,
,社会,1.0,,,
,新一轮,1.0,,,
,抢占,1.0,,,
,才能,1.0,,,
,我国,1.0,,,
,我们,1.0,,,
,奋力,1.0,,,
,增长点,1.0,,,
,培育,1.0,,,
,国际,1.0,,,
,国内外,1.0,,,
,只有,1.0,,,
,制高点,1.0,,,
,判断,1.0,,,
,人类,1.0,,,
,产业革命,1.0,,,
,主动,1.0,,,
,世纪,1.0,,,
,世界,1.0,,,
,21,1.0,,,
,,,,,
希望广大科技工作者更加自觉、更加积极地提高自主创新能力，努力在实现经济又好又快发展和民生不断改善方面奋发有为。自主创新、重点跨越、支撑发展、引领未来，是我国科技工作的指导方针。为加快建设创新型国家，我们既要继续学习借鉴人类文明优秀成果，更要大力提高自主创新能力，大幅度提升国家竞争力。广大科技工作者要立足改革开放和社会主义现代化建设全局，着眼赢得未来国际科技竞争主动权，把服务经济发展方式转变和产业转型升级作为主攻方向，研究开发直接决定产业核心竞争力的关键技术，提高基础工艺、基础材料、基础元器件研发和系统集成水平，用先进技术改造提升传统产业。要深入研究节能环保、新一代信息技术、生物、高端装备制造、新能源、新材料、新能源汽车等领域的前沿关键技术，用先进技术支撑战略性新兴产业发展。要着眼于探索科技新知，深入开展基础研究，潜心探索自然规律，努力在世界科技前沿取得更多研究成果，为人类和平发展和文明进步拓展空间，用科学技术引领未来。要把科技创新与提高人民生活质量和水平结合起来，在防灾减灾、公共安全、生命健康等关系民生的重大科技问题上加强攻关，使科技成果更充分地惠及人民群众。,科技,7.0,科技,科技,创新
,发展,5.0,自主,自主,科技
,基础,4.0,基础,基础,发展
,自主,3.0,关键技术,关键技术,技术
,未来,3.0,发展,发展,建设
,提高,3.0,创新能力,创新能力,经济
,经济,2.0,工作者,工作者,国家
,竞争力,2.0,引领,引领,加快
,研究,2.0,民生,民生,我国
,水平,2.0,提高,提高,加强
,民生,2.0,未来,未来,产业
,材料,2.0,科技前沿,科技前沿,我们
,更加,2.0,探索,探索,领域
,新能源,2.0,竞争力,竞争力,世界
,支撑,2.0,新能源,新能源,研究
,提升,2.0,,,
,探索,2.0,,,
,引领,2.0,,,
,建设,2.0,,,
,广大,2.0,,,
,工作者,2.0,,,
,国家,2.0,,,
,努力,2.0,,,
,创新能力,2.0,,,
,创新,2.0,,,
,关键技术,2.0,,,
,先进,2.0,,,
,人民,2.0,,,
,产业,2.0,,,
,高端,1.0,,,
,领域,1.0,,,
,防灾,1.0,,,
,问题,1.0,,,
,重点,1.0,,,
,重大,1.0,,,
,进步,1.0,,,
,转型,1.0,,,
,转变,1.0,,,
,跨越,1.0,,,
,起来,1.0,,,
,赢得,1.0,,,
,质量,1.0,,,
,装备,1.0,,,
,节能,1.0,,,
,自觉,1.0,,,
,自然规律,1.0,,,
,群众,1.0,,,
,继续,1.0,,,
,结合,1.0,,,
,系统集成,1.0,,,
,竞争,1.0,,,
,立足,1.0,,,
,空间,1.0,,,
,积极,1.0,,,
,科技成果,1.0,,,
,科技前沿,1.0,,,
,科学技术,1.0,,,
,社会主义,1.0,,,
,研究成果,1.0,,,
,研发,1.0,,,
,着眼于,1.0,,,
,着眼,1.0,,,
,直接,1.0,,,
,生物,1.0,,,
,生活,1.0,,,
,生命,1.0,,,
,现代化,1.0,,,
,环保,1.0,,,
,潜心,1.0,,,
,深入研究,1.0,,,
,深入开展,1.0,,,
,汽车,1.0,,,
,核心,1.0,,,
,服务,1.0,,,
,更要,1.0,,,
,方面,1.0,,,
,方式,1.0,,,
,方向,1.0,,,
,新知,1.0,,,
,新兴产业,1.0,,,
,新一代,1.0,,,
,文明,1.0,,,
,攻关,1.0,,,
,改革开放,1.0,,,
,改善,1.0,,,
,指导方针,1.0,,,
,拓展,1.0,,,
,技术改造,1.0,,,
,技术,1.0,,,
,战略性,1.0,,,
,我国,1.0,,,
,我们,1.0,,,
,惠及,1.0,,,
,开发,1.0,,,
,希望,1.0,,,
,工艺,1.0,,,
,工作,1.0,,,
,实现,1.0,,,
,学习,1.0,,,
,奋发有为,1.0,,,
,大幅度,1.0,,,
,大力提高,1.0,,,
,国际,1.0,,,
,和平,1.0,,,
,取得,1.0,,,
,升级,1.0,,,
,加快,1.0,,,
,加强,1.0,,,
,前沿,1.0,,,
,制造,1.0,,,
,创新型,1.0,,,
,减灾,1.0,,,
,决定,1.0,,,
,关系,1.0,,,
,公共安全,1.0,,,
,全局,1.0,,,
,充分,1.0,,,
,元器件,1.0,,,
,健康,1.0,,,
,借鉴,1.0,,,
,信息技术,1.0,,,
,作为,1.0,,,
,传统产业,1.0,,,
,优秀成果,1.0,,,
,人类文明,1.0,,,
,人类,1.0,,,
,主攻,1.0,,,
,主动权,1.0,,,
,世界,1.0,,,
,不断,1.0,,,
,,,,,
希望广大科技工作者更加自觉、更加积极地弘扬创新文化，努力在激发全民族创新热情和创造活力方面奋发有为。科技同文化一样，都是最需要创新的领域。科技创新同文化创新相辅相成、相互促进。广大科技工作者要带头大力发扬中华民族自强不息、革故鼎新的优良传统，坚持用创新文化激发创新精神、推动创新实践、激励创新事业。要自觉继承我国科技界长期以来形成的奋勇争先、崇尚一流、不甘落后的优良传统，努力营造勇于创新、宽容失败的良好氛围，使我国广大科技工作者不断增强开拓进取、锐意创新的信心和勇气，始终保持严谨求实、勇于创新的科学精神，不畏艰险、勇攀高峰的探索精神，团结协作、淡泊名利的团队精神，万众一心地为加快建设创新型国家建功立业。广大科技工作者要积极参与科学技术普及工作，在全社会大力培育创新意识，努力激发全民族创新热情和创造活力。要结合贯彻落实今后10年全民科学素质行动计划纲要，围绕提高全民族科学文化素质，在全社会广为传播科学知识、科学方法、科学思想、科学精神，进一步形成讲科学、爱科学、学科学、用科学的社会风尚。,创新,12.0,创新,创新,创新
,科学,10.0,科学,科学,科技
,科技,6.0,科技,科技,建设
,精神,4.0,工作者,工作者,国家
,文化,4.0,广大,广大,推动
,广大,4.0,激发,激发,加快
,工作者,4.0,精神,精神,我国
,激发,3.0,勇于创新,勇于创新,科学
,民族,3.0,文化,文化,领域
,努力,3.0,优良传统,优良传统,社会
,自觉,2.0,努力,努力,坚持
,社会,2.0,民族,民族,提高
,热情,2.0,活力,活力,工作者
,活力,2.0,自觉,自觉,形成
,更加,2.0,大力,大力,工作
,我国,2.0,,,
,形成,2.0,,,
,大力,2.0,,,
,勇于创新,2.0,,,
,创造,2.0,,,
,优良传统,2.0,,,
,领域,1.0,,,
,革故鼎新,1.0,,,
,需要,1.0,,,
,长期以来,1.0,,,
,锐意,1.0,,,
,进一步,1.0,,,
,贯彻落实,1.0,,,
,要带头,1.0,,,
,行动计划,1.0,,,
,营造,1.0,,,
,良好氛围,1.0,,,
,自强不息,1.0,,,
,继承,1.0,,,
,结合,1.0,,,
,纲要,1.0,,,
,素质,1.0,,,
,积极参与,1.0,,,
,积极,1.0,,,
,科技界,1.0,,,
,科学知识,1.0,,,
,科学技术,1.0,,,
,社会风尚,1.0,,,
,相辅相成,1.0,,,
,相互促进,1.0,,,
,激励,1.0,,,
,淡泊名利,1.0,,,
,求实,1.0,,,
,普及,1.0,,,
,方面,1.0,,,
,方法,1.0,,,
,文化素质,1.0,,,
,提高,1.0,,,
,推动,1.0,,,
,探索,1.0,,,
,意识,1.0,,,
,思想,1.0,,,
,弘扬,1.0,,,
,开拓进取,1.0,,,
,建设,1.0,,,
,建功立业,1.0,,,
,广为,1.0,,,
,希望,1.0,,,
,工作,1.0,,,
,崇尚,1.0,,,
,宽容,1.0,,,
,实践,1.0,,,
,始终保持,1.0,,,
,奋发有为,1.0,,,
,奋勇争先,1.0,,,
,失败,1.0,,,
,增强,1.0,,,
,培育,1.0,,,
,坚持,1.0,,,
,地为,1.0,,,
,国家,1.0,,,
,围绕,1.0,,,
,团队精神,1.0,,,
,团结,1.0,,,
,发扬,1.0,,,
,协作,1.0,,,
,勇气,1.0,,,
,勇攀高峰,1.0,,,
,加快,1.0,,,
,创新型,1.0,,,
,全民,1.0,,,
,信心,1.0,,,
,传播,1.0,,,
,今后,1.0,,,
,事业,1.0,,,
,中华民族,1.0,,,
,严谨,1.0,,,
,不畏艰险,1.0,,,
,不甘落后,1.0,,,
,不断,1.0,,,
,万众一心,1.0,,,
,一流,1.0,,,
,一样,1.0,,,
,10,1.0,,,
,,,,,
中国科协是中国科技工作者的群众组织，是党领导下的人民团体。科协七大以来，科协组织坚持以科技工作者为本，把加强党和政府同科技工作者的联系作为基本职责，把激发科技工作者的创新热情和创造活力作为重要目标，把竭诚为科技工作者服务作为根本任务，在团结带领广大科技工作者增强自主创新能力、建设创新型国家和提高全民科学素质方面做了大量富有成效的工作，以实际行动表明，科协组织不愧为党和政府联系科技工作者的桥梁和纽带，不愧为推动国家科技事业发展的重要力量。在新的历史起点上，科协组织要继续围绕党和国家工作大局，更好地履行“三服务一加强”的工作职能，努力开创科协工作新局面。,科技,7.0,工作者,工作者,创新
,工作者,7.0,科协,科协,科技
,科协,4.0,科技,科技,发展
,组织,3.0,不愧为,不愧为,建设
,工作,3.0,党和政府,党和政府,国家
,作为,3.0,组织,组织,推动
,重要,2.0,工作,工作,加强
,联系,2.0,作为,作为,科学
,服务,2.0,为本,为本,中国
,国家,2.0,科协工作,科协工作,自主
,加强,2.0,科技事业,科技事业,重要
,党和政府,2.0,联系,联系,坚持
,不愧为,2.0,富有成效,富有成效,提高
,领导,1.0,根本任务,根本任务,工作者
,起点,1.0,加强,加强,工作
,表明,1.0,,,
,自主,1.0,,,
,职责,1.0,,,
,职能,1.0,,,
,群众组织,1.0,,,
,继续,1.0,,,
,纽带,1.0,,,
,素质,1.0,,,
,竭诚,1.0,,,
,科技事业,1.0,,,
,科学,1.0,,,
,科协工作,1.0,,,
,目标,1.0,,,
,热情,1.0,,,
,激发,1.0,,,
,活力,1.0,,,
,桥梁,1.0,,,
,根本任务,1.0,,,
,更好,1.0,,,
,方面,1.0,,,
,提高,1.0,,,
,推动,1.0,,,
,开创,1.0,,,
,建设,1.0,,,
,广大,1.0,,,
,带领,1.0,,,
,履行,1.0,,,
,局面,1.0,,,
,富有成效,1.0,,,
,实际行动,1.0,,,
,大量,1.0,,,
,大局,1.0,,,
,增强,1.0,,,
,基本,1.0,,,
,坚持,1.0,,,
,围绕,1.0,,,
,团结,1.0,,,
,发展,1.0,,,
,历史,1.0,,,
,努力,1.0,,,
,力量,1.0,,,
,创造,1.0,,,
,创新能力,1.0,,,
,创新型,1.0,,,
,创新,1.0,,,
,全民,1.0,,,
,党和国家,1.0,,,
,以来,1.0,,,
,人民团体,1.0,,,
,为本,1.0,,,
,中国科协,1.0,,,
,中国,1.0,,,
,七大,1.0,,,
,,,,,
科协组织要继续致力于促进科学技术繁荣和发展，更好地为经济社会发展服务。要把广大科技工作者的思想和力量凝聚到实现“十二五”时期经济社会发展目标和各项任务上来。以增强自主创新能力为导向，积极参加国家创新体系建设；通过搭建不同形式、不同层次的学术交流平台，进一步提高学术交流质量和实效；推动产学研结合，努力把更多创新要素向企业集聚，加快构建以企业为主体、以市场为导向、产学研相结合的技术创新体系，促进科技成果转化为生产力；充分发挥党和人民事业发展的思想库作用，积极推动科学家之间的交流，推动科学家同决策者和社会公众之间的交流，启迪创新思维，增进创新氛围。,发展,4.0,创新,创新,创新
,创新,4.0,产学研,产学研,科技
,推动,3.0,学术交流,学术交流,发展
,经济社会,2.0,推动,推动,建设
,积极,2.0,导向,导向,国家
,科学家,2.0,经济社会,经济社会,推动
,导向,2.0,发展,发展,加快
,学术交流,2.0,交流,交流,企业
,促进,2.0,科学家,科学家,自主
,体系,2.0,思想库,思想库,实现
,企业,2.0,地为,地为,体系
,产学研,2.0,体系,体系,促进
,交流,2.0,科协,科协,作用
,之间,2.0,促进,促进,工作者
,不同,2.0,各项任务,各项任务,科学技术
,集聚,1.0,,,
,通过,1.0,,,
,进一步提高,1.0,,,
,转化,1.0,,,
,质量,1.0,,,
,要素,1.0,,,
,致力于,1.0,,,
,自主,1.0,,,
,继续,1.0,,,
,结合,1.0,,,
,组织,1.0,,,
